1426506350.034857,$SFIMU,14,10,203,61,33,3*45
1426506350.047842,$SFIMU,12,9,205,64,32,2*78
1426506350.054885,$SFIMU,15,10,204,61,32,1*40
1426506350.063839,$SFIMU,14,10,205,63,32,0*43
1426506350.073738,$SFIMU,12,9,203,61,33,2*7A
1426506350.083799,$SFIMU,13,9,206,62,34,1*79
1426506350.094044,$SFIMU,13,7,204,66,33,0*77
1426506350.104180,$SFIMU,14,6,206,64,33,0*71
1426506350.114164,$SFIMU,11,7,208,59,38,2*7C
1426506350.124084,$SFIMU,15,11,203,63,33,0*44
1426506350.132783,$SFIMU,11,12,208,62,36,0*4C
1426506350.142990,$SFIMU,14,9,207,64,34,1*79
1426506350.153120,$SFIMU,13,9,205,62,33,2*7E
1426506350.163150,$SFIMU,15,8,205,63,33,1*7B
1426506350.173149,$SFIMU,13,11,204,61,33,-1*6B
1426506350.183137,$SFIMU,16,10,205,62,33,1*40
1426506350.192025,$SFIMU,12,9,206,63,32,2*7C
1426506350.201954,$SFIMU,14,9,203,59,35,3*70
1426506350.211960,$SFIMU,14,10,205,66,34,1*41
1426506350.221963,$SFIMU,12,10,202,61,33,1*40
1426506350.232043,$SFIMU,16,8,203,65,32,2*7A
1426506350.241916,$SFIMU,13,7,203,65,32,1*73
1426506350.251959,$SFIMU,13,9,204,63,33,1*7D
1426506350.260735,$SFIMU,14,8,207,61,38,3*73
1426506350.270707,$SFIMU,14,9,205,63,37,1*7F
1426506350.280746,$SFIMU,16,12,209,63,33,2*4C
1426506350.290716,$SFIMU,12,9,204,63,34,0*7A
1426506350.300770,$SFIMU,13,11,206,61,32,-1*68
1426506350.310551,$SFIMU,15,11,205,62,36,3*45
1426506350.320971,$SFIMU,12,11,204,63,36,1*40
1426506350.331318,$SFIMU,12,7,205,62,35,1*74
1426506350.340080,$SFIMU,14,6,203,61,33,1*70
1426506350.351868,$SFIMU,15,7,204,62,34,1*73
1426506350.360647,$SFIMU,15,8,206,62,34,3*7C
1426506350.370656,$SFIMU,15,10,203,64,36,1*46
1426506350.380663,$SFIMU,13,10,204,62,33,0*45
1426506350.389043,$SFIMU,14,8,205,63,34,2*7E
1426506350.399003,$SFIMU,17,9,201,63,34,1*7B
1426506350.409026,$SFIMU,13,8,206,63,33,2*7D
1426506350.419305,$SFIMU,14,11,204,63,31,1*41
1426506350.428644,$SFIMU,10,11,207,65,36,2*44
1426506350.439410,$SFIMU,14,9,204,63,33,1*7A
1426506350.448689,$SFIMU,14,8,205,61,34,2*7C
1426506350.458698,$SFIMU,13,11,207,62,34,1*41
1426506350.467739,$SFIMU,16,9,205,65,35,-1*54
1426506350.477789,$SFIMU,14,8,203,62,34,0*7B
1426506350.487804,$SFIMU,12,10,206,66,31,1*41
1426506350.498780,$SFIMU,15,8,202,61,36,-2*55
1426506350.508017,$SFIMU,12,8,205,63,34,2*78
1426506350.517940,$SFIMU,12,10,207,64,35,2*45
1426506350.526665,$SFIMU,15,8,205,64,34,0*7A
1426506350.536625,$SFIMU,12,10,204,64,35,0*44
1426506350.546661,$SFIMU,12,9,208,62,34,2*75
1426506350.556686,$SFIMU,13,7,203,61,34,1*71
1426506350.566948,$SFIMU,11,9,207,61,35,0*79
1426506350.577296,$SFIMU,16,7,202,64,35,0*70
1426506350.587799,$SFIMU,13,8,205,62,32,0*7C
1426506350.595916,$SFIMU,13,8,205,63,33,2*7E
1426506350.606372,$SFIMU,13,8,207,61,33,-1*50
1426506350.616820,$SFIMU,13,9,207,63,35,2*7B
1426506350.627307,$SFIMU,11,9,206,62,34,1*7B
1426506350.637689,$SFIMU,12,10,204,62,32,0*45
1426506350.645559,$SFIMU,11,12,206,62,33,0*47
1426506350.655952,$SFIMU,13,9,204,59,36,-1*5C
1426506350.664981,$SFIMU,12,9,204,61,34,0*78
1426506350.674977,$SFIMU,15,7,207,62,30,-1*59
1426506350.685013,$SFIMU,12,7,206,61,32,2*70
1426506350.694989,$SFIMU,12,9,205,63,33,0*7C
1426506350.706241,$SFIMU,13,8,205,61,34,-1*55
1426506350.714101,$SFIMU,15,8,205,65,38,1*76
1426506350.724165,$SFIMU,14,9,206,60,33,-1*56
1426506350.734172,$SFIMU,13,10,205,60,34,1*40
1426506350.743998,$SFIMU,15,8,206,63,30,2*78
1426506350.754001,$SFIMU,15,12,205,67,33,0*45
1426506350.765255,$SFIMU,13,7,204,63,34,-2*5A
1426506350.773064,$SFIMU,11,9,204,60,34,0*7A
1426506350.784039,$SFIMU,13,10,205,64,34,1*44
1426506350.793096,$SFIMU,13,9,207,61,32,1*7D
1426506350.803068,$SFIMU,14,10,205,63,34,3*46
1426506350.813289,$SFIMU,14,10,208,62,34,-1*65
1426506350.823595,$SFIMU,14,6,207,63,35,4*75
1426506350.833731,$SFIMU,12,11,206,63,34,1*40
1426506350.844091,$SFIMU,17,11,205,63,30,-2*6C
1426506350.852006,$SFIMU,13,7,205,63,33,-1*5F
1426506350.862267,$SFIMU,14,8,205,63,33,-1*57
1426506350.872538,$SFIMU,14,7,205,63,34,1*72
1426506350.882633,$SFIMU,15,9,205,62,36,1*7E
1426506350.893092,$SFIMU,13,9,202,62,34,4*78
1426506350.900936,$SFIMU,17,8,203,59,34,1*71
1426506350.911407,$SFIMU,13,7,206,62,31,2*71
1426506350.921638,$SFIMU,14,9,204,62,33,1*7B
1426506350.931943,$SFIMU,13,8,205,61,35,1*79
1426506350.942494,$SFIMU,13,6,209,62,33,1*7E
1426506350.951656,$SFIMU,12,10,206,65,32,3*43
1426506350.961996,$SFIMU,13,10,205,62,33,2*46
1426506350.971800,$SFIMU,14,11,203,64,35,2*46
1426506350.980683,$SFIMU,13,9,206,63,35,0*78
1426506350.990139,$SFIMU,11,9,208,61,35,0*76
1426506351.000604,$SFIMU,14,9,206,62,33,-1*54
1426506351.010558,$SFIMU,14,11,207,61,33,1*42
1426506351.028503,$SFIMU,12,8,209,62,35,1*77
1426506351.028665,$SFIMU,12,9,205,64,33,1*7A
1426506351.039588,$SFIMU,13,8,206,63,36,3*79
1426506351.049292,$SFIMU,13,9,207,63,34,2*7A
1426506351.059033,$SFIMU,14,9,205,60,31,1*7A
1426506351.069601,$SFIMU,13,7,206,64,34,0*70
1426506351.079588,$SFIMU,13,8,205,62,33,2*7F
1426506351.089625,$SFIMU,17,9,204,61,35,3*7F
1426506351.098151,$SFIMU,12,8,202,64,36,1*79
1426506351.109102,$SFIMU,18,10,205,63,32,-1*63
1426506351.118457,$SFIMU,14,9,204,60,35,0*7E
1426506351.128744,$SFIMU,14,6,206,61,33,2*76
1426506351.139300,$SFIMU,14,9,207,63,36,0*7D
1426506351.148036,$SFIMU,13,9,208,65,33,2*74
1426506351.158013,$SFIMU,14,7,205,62,34,-1*5E
1426506351.167059,$SFIMU,13,9,203,61,32,0*78
1426506351.177063,$SFIMU,15,10,202,61,35,2*42
1426506351.186992,$SFIMU,16,9,205,62,33,2*7B
1426506351.197678,$SFIMU,13,7,210,61,35,1*72
1426506351.206853,$SFIMU,14,10,203,63,34,0*43
1426506351.216889,$SFIMU,15,10,203,62,31,1*47
1426506351.226839,$SFIMU,16,11,205,60,33,1*43
1426506351.235885,$SFIMU,15,6,205,62,36,-1*5C
1426506351.247359,$SFIMU,16,10,203,62,31,0*45
1426506351.255925,$SFIMU,15,9,205,61,32,-2*57
1426506351.265335,$SFIMU,12,7,204,62,36,1*76
1426506351.275813,$SFIMU,13,8,205,63,36,-1*55
1426506351.286328,$SFIMU,16,7,205,60,31,-1*5B
1426506351.296943,$SFIMU,13,9,203,61,30,2*78
1426506351.304574,$SFIMU,12,11,205,63,36,1*41
1426506351.315574,$SFIMU,13,10,207,64,34,0*47
1426506351.325095,$SFIMU,13,7,204,61,33,3*73
1426506351.335519,$SFIMU,12,9,207,61,33,2*7E
1426506351.345935,$SFIMU,12,9,204,63,35,0*7B
1426506351.354758,$SFIMU,14,8,206,61,33,3*79
1426506351.364118,$SFIMU,14,8,201,65,34,2*7C
1426506351.374688,$SFIMU,12,7,208,61,32,2*7E
1426506351.385125,$SFIMU,15,12,203,65,40,3*46
1426506351.395636,$SFIMU,12,8,208,63,32,-1*5D
1426506351.403453,$SFIMU,13,9,203,63,33,2*79
1426506351.413934,$SFIMU,12,8,207,64,34,0*7F
1426506351.424145,$SFIMU,16,8,207,65,30,1*7F
1426506351.434566,$SFIMU,13,8,206,61,33,1*7C
1426506351.442926,$SFIMU,15,12,202,63,32,1*46
1426506351.452996,$SFIMU,13,9,204,62,31,1*7E
1426506351.463198,$SFIMU,13,9,207,61,37,1*78
1426506351.472691,$SFIMU,15,9,208,62,33,3*74
1426506351.482691,$SFIMU,14,12,200,63,34,-2*6D
1426506351.492041,$SFIMU,13,9,203,66,33,0*7E
1426506351.501671,$SFIMU,13,7,207,61,30,2*72
1426506351.511631,$SFIMU,13,6,207,62,35,0*77
1426506351.521614,$SFIMU,11,8,204,65,33,2*7B
1426506351.531667,$SFIMU,11,10,207,63,32,4*40
1426506351.541637,$SFIMU,12,9,204,63,31,0*7F
1426506351.551818,$SFIMU,16,7,205,63,35,-1*5C
1426506351.561562,$SFIMU,13,9,205,60,32,3*7C
1426506351.571040,$SFIMU,14,11,204,61,32,2*43
1426506351.581669,$SFIMU,13,10,205,63,31,1*46
1426506351.592093,$SFIMU,14,8,206,62,37,-1*51
1426506351.600203,$SFIMU,17,9,207,64,35,2*78
1426506351.610543,$SFIMU,14,9,207,63,32,2*7B
1426506351.620489,$SFIMU,15,6,205,61,34,4*75
1426506351.630792,$SFIMU,15,7,206,61,33,-1*58
1426506351.647537,$SFIMU,13,10,201,61,36,1*47
1426506351.649570,$SFIMU,13,7,205,64,32,2*77
1426506351.659510,$SFIMU,15,9,207,62,34,4*7B
1426506351.669584,$SFIMU,12,8,208,62,35,0*77
1426506351.679646,$SFIMU,13,10,208,62,33,-1*65
1426506351.688940,$SFIMU,14,9,204,62,32,2*79
1426506351.698932,$SFIMU,15,7,207,62,33,2*74
1426506351.708555,$SFIMU,13,6,206,64,35,3*73
1426506351.720499,$SFIMU,13,9,208,59,32,2*7A
1426506351.728400,$SFIMU,13,8,205,63,36,1*78
1426506351.738900,$SFIMU,13,9,205,63,31,2*7D
1426506351.749518,$SFIMU,14,8,208,63,35,0*70
1426506351.760068,$SFIMU,13,9,206,62,31,-2*52
1426506351.767925,$SFIMU,14,8,207,63,32,2*7A
1426506351.778509,$SFIMU,14,8,206,60,35,-1*51
1426506351.789048,$SFIMU,14,8,203,61,34,0*78
1426506351.799590,$SFIMU,16,8,205,63,33,0*79
1426506351.807424,$SFIMU,14,11,203,63,32,0*44
1426506351.817865,$SFIMU,13,9,204,62,34,1*7B
1426506351.828406,$SFIMU,13,9,202,63,35,-1*50
1426506351.838935,$SFIMU,11,10,205,62,35,-1*6C
1426506351.846918,$SFIMU,12,7,207,65,31,2*76
1426506351.857337,$SFIMU,15,8,210,63,33,2*7C
1426506351.867872,$SFIMU,17,9,201,61,33,2*7D
1426506351.876889,$SFIMU,17,9,203,65,33,2*7B
1426506351.886382,$SFIMU,12,8,204,61,31,-3*52
1426506351.896833,$SFIMU,15,7,207,60,33,-1*58
1426506351.907412,$SFIMU,13,7,206,63,36,-1*59
1426506351.917914,$SFIMU,12,6,206,62,35,-3*59
1426506351.925636,$SFIMU,13,9,205,63,36,-1*54
1426506351.935583,$SFIMU,14,10,207,63,35,0*46
1426506351.945593,$SFIMU,13,8,210,62,35,0*7F
1426506351.955042,$SFIMU,16,8,204,62,33,-1*55
1426506351.965061,$SFIMU,13,9,204,65,32,1*7A
1426506351.974983,$SFIMU,13,8,207,62,33,0*7F
1426506351.984973,$SFIMU,11,11,206,62,32,1*44
1426506351.995020,$SFIMU,14,11,205,63,36,0*46
1426506352.004224,$SFIMU,13,10,205,59,36,3*4A
1426506352.014751,$SFIMU,14,8,206,61,30,2*7B
1426506352.025149,$SFIMU,14,9,203,61,36,1*7A
1426506352.035806,$SFIMU,14,10,205,62,36,2*44
1426506352.043666,$SFIMU,10,8,205,62,31,2*7E
1426506352.054209,$SFIMU,15,7,200,63,33,0*70
1426506352.064717,$SFIMU,11,5,203,63,30,-2*59
1426506352.075121,$SFIMU,15,11,201,62,32,2*44
1426506352.082756,$SFIMU,14,11,204,62,33,0*43
1426506352.093233,$SFIMU,11,6,209,62,36,-1*54
1426506352.103775,$SFIMU,11,11,205,62,34,0*40
1426506352.113212,$SFIMU,12,8,206,61,34,-1*57
1426506352.122751,$SFIMU,14,8,207,65,34,1*79
1426506352.133234,$SFIMU,13,10,207,65,35,2*45
1426506352.143227,$SFIMU,17,11,204,62,32,0*41
1426506352.152122,$SFIMU,14,8,206,62,34,2*7C
1426506352.163858,$SFIMU,14,9,205,63,35,0*7C
1426506352.171762,$SFIMU,13,10,206,63,36,1*42
